ip Source,ip Destination,Protocol,Epoch
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.197002000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.197027000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.198192000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.198194000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.198212000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.198265000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.198408000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.198429000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.200459000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.200462000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.200593000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.201584000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.201587000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.201607000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.201639000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.201800000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.201821000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.202814000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.202817000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.202940000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.204567000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.204570000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.204615000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.204618000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.204790000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.204814000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.205778000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.205781000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.205940000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.207336000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.207338000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.207361000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.207386000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.207538000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.207563000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.210060000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.210064000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.210087000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.210118000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.210176000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.210194000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.210393000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.210418000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.210438000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.210652000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.210654000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.210770000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.213411000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.213413000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.213525000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.213527000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.213577000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.213580000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.213617000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.213738000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.213757000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.214654000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.214656000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.214776000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.215997000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.216025000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.216052000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.216055000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.216190000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.216210000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.217462000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.217464000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.217572000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.218963000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.218966000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.218992000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.219036000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.219202000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.219226000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.220383000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.220385000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.220425000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.220500000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.220619000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.220643000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.221931000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.221935000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.221993000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.221996000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.222151000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.222172000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.224181000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.224184000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.224212000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.224230000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.224334000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.224363000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.224411000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.224436000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.224513000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.226193000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.226220000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.226330000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.227882000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.227896000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.227932000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.227974000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.227985000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.227988000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.228118000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.228139000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.228159000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.230046000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.230048000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.230071000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.230121000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.230249000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.230272000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.231892000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.231894000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.231916000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.231968000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.232106000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.232127000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.232971000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.232973000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.233096000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.233965000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.233994000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.234122000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.235564000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.235566000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.235614000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.235617000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.235640000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.235667000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.235866000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.235885000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.235906000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.237672000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.237674000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.237825000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.239602000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.239604000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.239637000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.239659000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.239697000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.239747000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.239906000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.239928000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.239945000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.241530000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.241533000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.241556000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.241580000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.241758000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.241779000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.242727000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.242730000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.242851000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.245143000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.245147000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.245183000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.245208000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.245256000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.245258000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.245371000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.245393000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.246645000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.246649000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.246672000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.246717000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.246746000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.246748000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.246934000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.246957000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.246974000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.248867000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.248869000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.248917000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.248919000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.249067000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.249093000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.249543000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.249545000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.249670000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.250583000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.250610000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.250712000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.251795000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.251797000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.251918000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.252538000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.252541000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.252661000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.253294000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.253296000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.253411000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.255950000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.255952000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.255973000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.255994000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.256159000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.256180000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.256189000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.256192000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.256324000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.257061000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.257064000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.257085000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.257131000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.257276000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.257296000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.258154000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.258156000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.258274000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.260997000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.261000000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.261030000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.261061000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.261109000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.261111000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.261320000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.261341000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.261364000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.262509000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.262512000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.262539000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.262542000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.262710000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.262732000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.263507000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.263509000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.263531000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.263554000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.263705000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.263729000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.265262000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.265264000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.265293000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.265294000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.265480000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.265500000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.267228000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.267230000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.267249000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.267301000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.267331000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.267334000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.267542000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.267561000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.267579000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.268956000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.268959000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.269080000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.270470000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.270473000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.270497000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.270500000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.270696000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.270717000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.271797000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.271851000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.271863000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.271866000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.272019000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.272040000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.273113000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.273116000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.273241000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.273930000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.273932000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.273958000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.274096000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.274666000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.274695000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.274698000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.274847000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.274870000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.275773000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.275775000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.275893000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.276575000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.276594000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.276619000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.276642000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.276770000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.276790000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.277441000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.277444000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.277565000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.279712000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.279714000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.279741000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.279744000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.279912000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.279932000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.280573000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.280601000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.280718000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.282979000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.282983000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.283029000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.283063000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.283087000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.283089000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.283175000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.283178000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.283194000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.283316000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.283337000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.283358000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.284130000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.284133000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.284248000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.285306000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.285308000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.285464000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.286457000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.286459000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.286481000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.286551000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.286582000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.286585000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.286753000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.286774000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.286796000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.288237000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.288241000"
10.12.15.101,45.77.85.150,TCP,"Dec 15, 2023 13:05:23.288359000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.289539000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.289559000"
207.246.75.243,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.289575000"
66.42.96.18,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.289598000"
10.12.15.101,207.246.75.243,TCP,"Dec 15, 2023 13:05:23.289752000"
10.12.15.101,66.42.96.18,TCP,"Dec 15, 2023 13:05:23.289772000"
45.77.85.150,10.12.15.101,TCP,"Dec 15, 2023 13:05:23.290535000"
